,Unnamed: 0,ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,GenusIcon,ISO_codes,Samples_100,Samples_200,Country_ID,Source,Parent_ID,1A_Consonant Inventories,2A_Vowel Quality Inventories,3A_Consonant-Vowel Ratio,4A_Voicing in Plosives and Fricatives,5A_Voicing and Gaps in Plosive Systems,6A_Uvular Consonants,7A_Glottalized Consonants,8A_Lateral Consonants,9A_The Velar Nasal,10A_Vowel Nasalization,10B_Nasal Vowels in West Africa,11A_Front Rounded Vowels,12A_Syllable Structure,13A_Tone,14A_Fixed Stress Locations,15A_Weight-Sensitive Stress,16A_Weight Factors in Weight-Sensitive Stress Systems,17A_Rhythm Types,18A_Absence of Common Consonants,19A_Presence of Uncommon Consonants,20A_Fusion of Selected Inflectional Formatives,21A_Exponence of Selected Inflectional Formatives,21B_Exponence of Tense-Aspect-Mood Inflection,22A_Inflectional Synthesis of the Verb,23A_Locus of Marking in the Clause,24A_Locus of Marking in Possessive Noun Phrases,25A_Locus of Marking: Whole-language Typology,25B_Zero Marking of A and P Arguments,26A_Prefixing vs. Suffixing in Inflectional Morphology,27A_Reduplication,28A_Case Syncretism,29A_Syncretism in Verbal Person/Number Marking,30A_Number of Genders,31A_Sex-based and Non-sex-based Gender Systems,32A_Systems of Gender Assignment,33A_Coding of Nominal Plurality,34A_Occurrence of Nominal Plurality,35A_Plurality in Independent Personal Pronouns,36A_The Associative Plural,37A_Definite Articles,38A_Indefinite Articles,39A_Inclusive/Exclusive Distinction in Independent Pronouns,39B_Inclusive/Exclusive Forms in Pama-Nyungan,40A_Inclusive/Exclusive Distinction in Verbal Inflection,41A_Distance Contrasts in Demonstratives,42A_Pronominal and Adnominal Demonstratives,43A_Third Person Pronouns and Demonstratives,44A_Gender Distinctions in Independent Personal Pronouns,45A_Politeness Distinctions in Pronouns,46A_Indefinite Pronouns,47A_Intensifiers and Reflexive Pronouns,48A_Person Marking on Adpositions,49A_Number of Cases,50A_Asymmetrical Case-Marking,51A_Position of Case Affixes,52A_Comitatives and Instrumentals,53A_Ordinal Numerals,54A_Distributive Numerals,55A_Numeral Classifiers,56A_Conjunctions and Universal Quantifiers,57A_Position of Pronominal Possessive Affixes,58A_Obligatory Possessive Inflection,58B_Number of Possessive Nouns,59A_Possessive Classification,"60A_Genitives, Adjectives and Relative Clauses",61A_Adjectives without Nouns,62A_Action Nominal Constructions,63A_Noun Phrase Conjunction,64A_Nominal and Verbal Conjunction,65A_Perfective/Imperfective Aspect,66A_The Past Tense,67A_The Future Tense,68A_The Perfect,69A_Position of Tense-Aspect Affixes,70A_The Morphological Imperative,71A_The Prohibitive,72A_Imperative-Hortative Systems,73A_The Optative,74A_Situational Possibility,75A_Epistemic Possibility,76A_Overlap between Situational and Epistemic Modal Marking,77A_Semantic Distinctions of Evidentiality,78A_Coding of Evidentiality,79A_Suppletion According to Tense and Aspect,79B_Suppletion in Imperatives and Hortatives,80A_Verbal Number and Suppletion,"81A_Order of Subject, Object and Verb","81B_Languages with two Dominant Orders of Subject, Object, and Verb",82A_Order of Subject and Verb,83A_Order of Object and Verb,"84A_Order of Object, Oblique, and Verb",85A_Order of Adposition and Noun Phrase,86A_Order of Genitive and Noun,87A_Order of Adjective and Noun,88A_Order of Demonstrative and Noun,89A_Order of Numeral and Noun,90A_Order of Relative Clause and Noun,90B_Prenominal relative clauses,90C_Postnominal relative clauses,90D_Internally-headed relative clauses,90E_Correlative relative clauses,90F_Adjoined relative clauses,90G_Double-headed relative clauses,91A_Order of Degree Word and Adjective,92A_Position of Polar Question Particles,93A_Position of Interrogative Phrases in Content Questions,94A_Order of Adverbial Subordinator and Clause,95A_Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A_Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A_Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A_Alignment of Case Marking of Full Noun Phrases,99A_Alignment of Case Marking of Pronouns,100A_Alignment of Verbal Person Marking,101A_Expression of Pronominal Subjects,102A_Verbal Person Marking,103A_Third Person Zero of Verbal Person Marking,104A_Order of Person Markers on the Verb,105A_Ditransitive Constructions: The Verb 'Give',106A_Reciprocal Constructions,107A_Passive Constructions,108A_Antipassive Constructions,108B_Productivity of the Antipassive Construction,109A_Applicative Constructions,109B_Other Roles of Applied Objects,110A_Periphrastic Causative Constructions,111A_Nonperiphrastic Causative Constructions,112A_Negative Morphemes,113A_Symmetric and Asymmetric Standard Negation,114A_Subtypes of Asymmetric Standard Negation,115A_Negative Indefinite Pronouns and Predicate Negation,116A_Polar Questions,117A_Predicative Possession,118A_Predicative Adjectives,119A_Nominal and Locational Predication,120A_Zero Copula for Predicate Nominals,121A_Comparative Constructions,122A_Relativization on Subjects,123A_Relativization on Obliques,124A_'Want' Complement Subjects,125A_Purpose Clauses,126A_'When' Clauses,127A_Reason Clauses,128A_Utterance Complement Clauses,129A_Hand and Arm,130A_Finger and Hand,130B_Cultural Categories of Languages with Identity of 'Finger' and 'Hand',131A_Numeral Bases,132A_Number of Non-Derived Basic Colour Categories,133A_Number of Basic Colour Categories,134A_Green and Blue,135A_Red and Yellow,136A_M-T Pronouns,136B_M in First Person Singular,137A_N-M Pronouns,137B_M in Second Person Singular,138A_Tea,139A_Irregular Negatives in Sign Languages,140A_Question Particles in Sign Languages,141A_Writing Systems,142A_Para-Linguistic Usages of Clicks,143A_Order of Negative Morpheme and Verb,143B_Obligatory Double Negation,143C_Optional Double Negation,143D_Optional Triple Negation,143E_Preverbal Negative Morphemes,143F_Postverbal Negative Morphemes,143G_Minor morphological means of signaling negation,"144A_Position of Negative Word With Respect to Subject, Object, and Verb",144B_Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144C_Languages with different word order in negative clauses,144D_The Position of Negative Morphemes in SVO Languages,144E_Multiple Negative Constructions in SVO Languages,144F_Obligatory Double Negation in SVO languages,144G_Optional Double Negation in SVO languages,144H_NegSVO Order,144I_SNegVO Order,144J_SVNegO Order,144K_SVONeg Order,144L_The Position of Negative Morphemes in SOV Languages,144M_Multiple Negative Constructions in SOV Languages,144N_Obligatory Double Negation in SOV languages,144O_Optional Double Negation in SOV languages,144P_NegSOV Order,144Q_SNegOV Order,144R_SONegV Order,144S_SOVNeg Order,144T_The Position of Negative Morphemes in Verb-Initial Languages,144U_Double negation in verb-initial languages,144V_Verb-Initial with Preverbal Negative,144W_Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144X_Verb-Initial with Clause-Final Negative,144Y_The Position of Negative Morphemes in Object-Initial Languages,Sources' Languages
706,706,gal,Galo,Eurasia,28.1666666667,94.6666666667,galo1242,adl,Sino-Tibetan,Tibeto-Burman,Tani,,adl,False,False,IN,Das-Gupta-1963,genus-tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,,,,,,6.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,6.0,,,,4.0,4.0,8.0,2.0,,,,,,,eng
707,707,gam,Gamo,Africa,6.66666666667,37.25,gamo1243,gmv,Afro-Asiatic,Omotic,Ta-Ne-Omotic,,gmv,False,False,ET,Hompo-1990 Taylor-1994,genus-taneomotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
708,708,gan,Great Andamanese,Eurasia,12.0,92.6666666667,apuc1241,apq,Great Andamanese,,Great Andamanese,,apq,False,False,IN,Basu-1955 Man-1885 Radcliffe-Brown-1948 Yadav-nd,genus-greatandamanese,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,,,,1.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,709,gap,Gapapaiwa,Papunesia,-9.75,149.833333333,gapa1238,pwg,Austronesian,Eastern Malayo-Polynesian,Oceanic,,pwg,False,False,PG,McGuckin-2002 McGuckin-and-McGuckin-1992,genus-oceanic,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,6.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,3.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,7.0,3.0,,,,,,,,,,3.0,,,,4.0,4.0,1.0,11.0,,,,,,,eng
710,710,gar,Garo,Eurasia,25.6666666667,90.5,garo1247,grt,Sino-Tibetan,Tibeto-Burman,Brahmaputran,,grt,False,True,IN,Burling-1961 Burling-2003,genus-brahmaputran,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,4.0,1.0,,,,8.0,4.0,4.0,1.0,5.0,5.0,5.0,,1.0,,,6.0,6.0,1.0,1.0,1.0,1.0,7.0,2.0,6.0,,5.0,2.0,3.0,,4.0,,,,,,,,1.0,,,,,2.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,6.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,,,,,,2.0,1.0,3.0,3.0,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,6.0,,,,4.0,4.0,8.0,2.0,,,,,,,eng
711,711,gau,German (Upper Austrian),Eurasia,47.0,14.0,bava1246,bar,Indo-European,,Germanic,,bar,False,False,AT,,genus-germanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,712,gav,Gavião,South America,-10.6666666667,-62.0,gavi1246,gvo,Tupian,,Monde,,gvo,False,False,BR,Moore-1984 Rodrigues-1999a,genus-monde,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,21.0,1.0,,,,,,,,,,23.0,,,,,,,,,,,,,,
713,713,gay,Gayo,Papunesia,4.5,97.5,gayo1244,gay,Austronesian,,Northwest Sumatra-Barrier Islands,,gay,False,False,ID,Hazeu-1907,genus-northwestsumatrabarrierislands,,,,,,,,,,,,,,,1.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
714,714,gba,German (Bavarian),Eurasia,49.0,11.5,bava1246,bar,Indo-European,,Germanic,,bar,False,False,DE AT,,genus-germanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,715,gbb,Gbeya Bossangoa,Africa,6.66666666667,17.5,gbay1287,gbp,Niger-Congo,,Gbaya-Manza-Ngbaka,,gbp,False,False,CF,Monino-and-Roulon-1972 Nichols-1992 Samarin-1966 Stolz-1996,genus-gbayamanzangbaka,4.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,,,,1.0,2.0,2.0,,,,,1.0,3.0,,,,,,,,,2.0,,,,,,,7.0,,,1.0,3.0,1.0,,,,,,,,,2.0,,,,,9.0,1.0,,,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,,,,,,2.0,2.0,,4.0,4.0,3.0,,,,,,,,,2.0,,,,,,,,2.0,3.0,1.0,,1.0,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,15.0,,2.0,,1.0,1.0,4.0,19.0,6.0,,15.0,,,2.0,4.0,5.0,7.0,2.0,,,,,,,,,,,,,,,
716,716,gbc,Guinea Bissau Crioulo,Africa,12.0,-15.0,uppe1455,pov,other,,Creoles and Pidgins,,pov,False,False,GW,Scantamburlo-1981,genus-creolesandpidgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,717,gbe,German (Bern),Eurasia,47.0,7.41666666667,swis1247,gsw,Indo-European,,Germanic,,gsw,False,False,CH,,genus-germanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,718,gbk,Gbaya (Northwest),Africa,6.0,15.0,nort2775,gya,Niger-Congo,,Gbaya-Manza-Ngbaka,,gya,False,False,CF CM,Monino-and-Roulon-1972 Roulon-1975 Roulon-Doko-1995 Tucker-and-Bryan-1966,genus-gbayamanzangbaka,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra eng
719,719,gbl,German (Berlin),Eurasia,52.5,13.3333333333,stan1295,deu,Indo-European,,Germanic,,deu,False,False,DE,,genus-germanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,720,gbs,Gbaya (Southwest),Africa,4.7,14.96,sout2785,gso,Niger-Congo,,Gbaya-Manza-Ngbaka,,gso,False,False,,Tucker-and-Bryan-1966,genus-gbayamanzangbaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,1.0,2.0,,,2.0,1.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,1.0,4.0,4.0,6.0,,4.0,,,,4.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
721,721,gcy,Greek (Cypriot),Eurasia,34.75,33.0,cypr1249,ell,Indo-European,,Greek,,ell,False,False,CY,,genus-greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
722,722,gdb,Gutob,Eurasia,19.0,83.6666666667,bodo1267,gbj,Austro-Asiatic,,Munda,,gbj,False,False,IN,Subba-Rao-and-Patnaik-1992,genus-munda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
723,723,gdf,Guduf,Africa,11.2333333333,13.8,gudu1252,gdf,Afro-Asiatic,Chadic,Biu-Mandara,,gdf,False,False,NG CM,,genus-biumandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,724,gdi,Godié,Africa,5.41666666667,-5.83333333333,godi1239,god,Niger-Congo,,Kru,,god,False,False,CI,Marchese-1986a Marchese-1988,genus-kru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,4.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,725,gdk,Gadaba (Kondekor),Eurasia,18.75,83.5,pott1240,gdb,Dravidian,,Dravidian,,gdb,False,False,IN,Bhaskararao-1998,genus-dravidian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,726,gdl,Guadeloupe Creole,North America,16.25,-61.5,guad1242,gcf,other,,Creoles and Pidgins,,gcf,False,False,GP,Malherbe-and-Rosenberg-1996,genus-creolesandpidgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,727,gdr,Gidar,Africa,10.0,14.0,gida1247,gid,Afro-Asiatic,Chadic,Biu-Mandara,,gid,False,False,CM,Frajzyngier-1996,genus-biumandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
728,728,gds,Gadsup,Papunesia,-6.25,146.0,gads1258,gaj,Trans-New Guinea,Kainantu-Goroka,Gauwa,,gaj,False,False,PG,Frantz-1973 Frantz-and-Frantz-1966 Frantz-and-McKaughan-1973 McKaughan-1973a,genus-gauwa,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,3.0,,,,,3.0,1.0,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,6.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,7.0,3.0,,,,,,,,,,3.0,,,,4.0,4.0,1.0,11.0,,,,,,,
729,729,gel,Gela,Papunesia,-9.08333333333,160.25,gela1263,nlg,Austronesian,Eastern Malayo-Polynesian,Oceanic,,nlg,False,False,SB,Crowley-2002a,genus-oceanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,2.0,,,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,12.0,3.0,,,,,,,,,,,,,,,,,,4.0,,1.0,6.0,4.0,,eng
730,730,geo,Georgian,Eurasia,42.0,44.0,nucl1302,kat,Kartvelian,,Kartvelian,,kat,True,True,GE,Aronson-1982 Aronson-1991 Boeder-2000 Cherchi-1999 Chikobava-1967 Dahl-1985 Fahnrich-1987 Harris-1981a Harris-1991a Hewitt-1995 Malherbe-and-Rosenberg-1996 Neisser-1953 Robins-and-Waterson-1952 Rudenko-1972 Selmer-1935 Torikashvili-1992 Tschenkeli-1958 Vogt-1938 Vogt-1958 Vogt-1971,genus-kartvelian,4.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.0,,1.0,3.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,6.0,5.0,2.0,,,3.0,,2.0,3.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,6.0,4.0,1.0,3.0,6.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,,4.0,1.0,2.0,3.0,2.0,3.0,6.0,3.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,6.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,7.0,3.0,6.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,4.0,4.0,7.0,3.0,,,,,,,,,,3.0,,,,4.0,4.0,1.0,11.0,,,,,,,eng
731,731,ger,German,Eurasia,52.0,10.0,stan1295,deu,Indo-European,,Germanic,,deu,True,True,CH DE AT,Borgert-and-Nyhan-1975 Breul-1906 Curme-1922 Dahl-1985 Duden-1998 Durrell-1992 Esau-1973 Harbert-1977 Jessen-1999 Kohler-1999 Lederer-1969 Lide-and-Magnusson-1970 Moulton-1962 Palmer-1986 Wangler-1972 Wiemer-and-Nedjalkov-2007 Zifonun-et-al-1997,genus-germanic,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,6.0,4.0,3.0,1.0,2.0,3.0,,3.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,2.0,4.0,6.0,1.0,1.0,6.0,5.0,1.0,,4.0,2.0,1.0,1.0,,,3.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,7.0,1.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,6.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,8.0,5.0,1.0,2.0,2.0,1.0,7.0,2.0,4.0,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,,1.0,7.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,2.0,6.0,,,,1.0,1.0,4.0,16.0,6.0,,13.0,15.0,,,4.0,8.0,7.0,1.0,15.0,9.0,,,4.0,4.0,1.0,11.0,,,,,,,
732,732,gfr,Guianese French Creole,South America,5.0,-53.0,guia1246,gcr,other,,Creoles and Pidgins,,gcr,False,False,GF,,genus-creolesandpidgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,733,ggd,Gugadj,Australia,-18.5,140.5,guga1239,ggd,Pama-Nyungan,,Northern Pama-Nyungan,,ggd,False,False,AU,,genus-northernpamanyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
